

--------- 4 pairs --------

 Load area 100 x 100 x 100, weight capacity 500
pair count,test#,cost,time,total_branchings,path,errors,precise,cost,time,total_generated_paths,cost_increase,path,errors,data,pdp_points.txt
,,,,,,,30, 2351336.6534798,0.32386803627014,2,0.098272884820682,"0 2 3 7 8 4 9 1 6 5 10 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,40, 2230054.547488,0.50766611099243,5,0.041623894031713,"0 5 10 3 2 7 8 4 9 1 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,50, 2148379.5568413,0.89876699447632,22,0.0034747725681819,"0 5 10 1 3 6 2 7 8 4 9 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,60, 2148379.5568413,0.84716200828552,22,0.0034747725681819,"0 5 10 1 3 6 2 7 8 4 9 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,1935293.0483554, 2327.7814631462, 7,"0 3 2 7 4 9 8 1 6 5 10 0","",5, 2197194.2009907,0.30755400657654,1,0.13532893783598,"0 4 9 2 1 6 3 7 5 8 10 0","","[[324635,395470,14,5,28,40],[277906,277708,28,25,18,54],[125760,242864,50,20,16,16],[226085,9113,26,5,14,53],[155675,369875,9,8,44,65],[210414,395248],[78659,86832],[364633,316782],[395601,142539],[94490,130683]]","10\1 324635 395470 14 5 28 40\2 277906 277708 28 25 18 54\3 125760 242864 50 20 16 16\4 226085 9113 26 5 14 53\5 155675 369875 9 8 44 65\6 210414 395248\7 78659 86832\8 364633 316782\9 395601 142539\10 94490 130683\depot 200 200"
,,,,,,,10, 2197194.2009907,0.23399209976196,1,0.13532893783598,"0 4 9 2 1 6 3 7 5 8 10 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,20, 2197194.2009907,0.24114108085632,1,0.13532893783598,"0 4 9 2 1 6 3 7 5 8 10 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,30, 2183090.6953094,0.44691300392151,3,0.12804140807749,"0 3 2 8 1 6 7 4 9 5 10 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,40, 1940015.2467992,0.43481802940369,4,0.0024400430972523,"0 4 9 1 6 5 3 10 2 8 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,50, 1940015.2467992,0.96884298324585,19,0.0024400430972523,"0 4 9 1 6 5 3 10 2 8 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,60, 1940015.2467992,0.96793603897095,19,0.0024400430972523,"0 4 9 1 6 5 3 10 2 8 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

 Load area 100 x 100 x 100, weight capacity 150
pair count,test#,cost,time,total_branchings,path,errors,precise,cost,time,total_generated_paths,cost_increase,path,errors,data,pdp_points.txt
5,1,2614444.2037295, 135.94437384605, 7,"0 4 9 2 7 3 1 6 5 8 10 0","",5, 2998080.338466,0.187668800354,1,0.14673716661815,"0 2 5 7 1 6 4 9 10 3 8 0","","[[410234,435730,15,47,33,28],[350349,37204,21,43,46,88],[50639,426162,21,31,22,54],[153361,366649,10,16,25,100],[450606,126530,20,17,25,20],[476890,179302],[347942,342823],[215295,26535],[215037,65643],[63739,19201]]","10\1 410234 435730 15 47 33 28\2 350349 37204 21 43 46 88\3 50639 426162 21 31 22 54\4 153361 366649 10 16 25 100\5 450606 126530 20 17 25 20\6 476890 179302\7 347942 342823\8 215295 26535\9 215037 65643\10 63739 19201\depot 200 200"
,,,,,,,10, 2998080.338466,0.25390601158142,1,0.14673716661815,"0 2 5 7 1 6 4 9 10 3 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,20, 2998080.338466,0.23423409461975,1,0.14673716661815,"0 2 5 7 1 6 4 9 10 3 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,30, 2931440.3071347,0.41844701766968,2,0.12124798951647,"0 4 1 6 5 9 2 10 3 7 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,40, 2901334.4565253,0.7240161895752,7,0.10973278847816,"0 2 7 4 1 6 5 9 10 3 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,50, 2556094.5376559,3.1584889888763,116,-0.022318191373281,"0 3 8 2 7 4 1 6 5 9 10 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,60, 2556094.5376559,3.0185198783875,116,-0.022318191373281,"0 3 8 2 7 4 1 6 5 9 10 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,, , ,"-","Internal error. Cannot run solution script or its output is incorrect. raw response is: <pre>",5, 2329402.5776964,2.8423790931702,1,,"0 1 5 10 4 6 3 8 9 2 7 0","","[[142076,110055,43,32,47,24],[399028,332253,38,45,31,91],[416163,460798,46,15,42,28],[212975,356394,23,32,47,75],[32687,250990,36,27,20,57],[266924,458708],[330006,350136],[151422,366222],[239618,50449],[198474,368194]]","10\1 142076 110055 43 32 47 24\2 399028 332253 38 45 31 91\3 416163 460798 46 15 42 28\4 212975 356394 23 32 47 75\5 32687 250990 36 27 20 57\6 266924 458708\7 330006 350136\8 151422 366222\9 239618 50449\10 198474 368194\depot 200 200"
,,,,,,,10, 2329402.5776964,0.19906997680664,1,,"0 1 5 10 4 6 3 8 9 2 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,20, 2329402.5776964,0.23025894165039,1,,"0 1 5 10 4 6 3 8 9 2 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,30, 2329402.5776964,0.33301091194153,4,,"0 1 5 10 4 6 3 8 9 2 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,40, 2329402.5776964,0.40831208229065,7,,"0 1 5 10 4 6 3 8 9 2 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,50, 1776615.417702,2.0806021690369,90,,"0 1 5 10 6 3 2 7 4 8 9 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,60, 1776615.417702,2.0041060447693,90,,"0 1 5 10 6 3 2 7 4 8 9 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,, , ,"-","Internal error. Cannot run solution script or its output is incorrect. raw response is: <pre>",5, 1874619.551804,16.813369989395,1,,"0 5 10 3 8 1 4 2 7 6 9 0","","[[102838,397375,10,49,16,8],[385768,445498,18,41,22,77],[288607,337587,26,20,42,21],[69016,405208,38,18,16,11],[186075,15336,19,10,44,96],[293885,168622],[420028,212937],[187622,278200],[183789,73390],[223698,24165]]","10\1 102838 397375 10 49 16 8\2 385768 445498 18 41 22 77\3 288607 337587 26 20 42 21\4 69016 405208 38 18 16 11\5 186075 15336 19 10 44 96\6 293885 168622\7 420028 212937\8 187622 278200\9 183789 73390\10 223698 24165\depot 200 200"
,,,,,,,10, 1874619.551804,0.23479700088501,1,,"0 5 10 3 8 1 4 2 7 6 9 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,20, 1874619.551804,0.24725103378296,1,,"0 5 10 3 8 1 4 2 7 6 9 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
